Season,SeasonEndYear,PlayerKeyRaw,PlayerName,PlayoffTeam,Pos,PlayoffGames,PlayoffGamesStarted,PlayoffMinutes,PlayoffPoints,PlayoffRebounds,PlayoffAssists,PlayoffSteals,PlayoffBlocks,PlayoffTurnovers,PlayoffTS_Pct,PlayoffProductionScore,PlayoffEstimatedWinShares,PlayerKey,PlayerSeasonKey,PlayerKey_Fact,PlayerSeasonKey_Fact,Salary,SalaryMillions,ContractTier,PlayerValueTier,PlayoffValueScore,CostPerPlayoffPoint,CostPerPlayoffEstimatedWinShare
2025-26,2026,nikola vucevic,Nikola Vucevic,BOS,C,6,,114.0,37.2,25.799999999999997,13.799999999999999,1.2000000000000002,3.0,7.800000000000001,0.4763368162261832,93.66,0.3122,P00739,P00739-2026,P00739,P00739-2026,21481481.0,21.481481,Mid-Tier Rotation Contract,Market Neutral,4.360034580483534,577459.1666666666,68806793.7219731
2025-26,2026,harrison barnes,Harrison Barnes,SAS,F,20,,184.0,46.0,26.0,6.0,2.0,2.0,6.0,0.4799666110183639,92.2,0.30733333333333335,P00337,P00337-2026,P00337,P00337-2026,19000000.0,19.0,Mid-Tier Rotation Contract,High-Cost Low-Return,4.852631578947369,413043.47826086957,61822125.81344902
2025-26,2026,bones hyland,Bones Hyland,MIN,G,10,,116.0,46.0,13.0,15.0,4.0,1.0,8.0,0.429745889387145,91.1,0.30366666666666664,P00085,P00085-2026,P00085,P00085-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Efficient Role Player,39.67296585686203,49919.0,7561824.368825467
2025-26,2026,javonte green,Javonte Green,DET,G,11,,132.0,29.700000000000003,19.8,3.3,5.5,5.5,3.3,0.46232876712328763,88.11000000000001,0.29370000000000007,P00442,P00442-2026,P00442,P00442-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Efficient Role Player,38.37085643960608,77315.62289562289,7818433.775961864
2025-26,2026,spencer jones,Spencer Jones,DEN,F,6,,145.2,39.0,12.0,1.7999999999999998,4.199999999999999,7.199999999999999,4.199999999999999,0.9149774774774773,86.1,0.287,P00865,P00865-2026,P00865,P00865-2026,623967.0,0.623967,Minimum / Two-Way / Replacement,Efficient Role Player,137.98806667660307,15999.153846153846,2174101.0452961675
2025-26,2026,royce o neale,Royce O'Neale,PHO,F,4,,97.2,31.2,25.2,9.2,2.0,1.2,4.0,0.9375,80.83999999999999,0.26946666666666663,P00824,P00824-2026,P00824,P00824-2026,10125000.0,10.125,Low-Cost Rotation Contract,Market Neutral,7.984197530864196,324519.23076923075,37574220.68283029
2025-26,2026,jerami grant,Jerami Grant,POR,F,5,,112.0,52.0,9.0,2.0,5.0,1.0,3.0,0.5106048703849175,80.8,0.2693333333333333,P00463,P00463-2026,P00463,P00463-2026,32000000.0,32.0,High-Salary Starter,High-Cost Low-Return,2.525,615384.6153846154,118811881.18811882
2025-26,2026,goga bitadze,Goga Bitadze,ORL,C,6,,82.80000000000001,16.799999999999997,24.0,1.7999999999999998,1.7999999999999998,10.2,4.199999999999999,0.4623513870541611,80.1,0.26699999999999996,P00324,P00324-2026,P00324,P00324-2026,8333333.0,8.333333,Low-Cost Rotation Contract,Market Neutral,9.612000384480016,496031.72619047627,31210985.018726595
2025-26,2026,baylor scheierman,Baylor Scheierman,BOS,G,7,,98.7,30.099999999999998,20.3,4.2,6.3,0.7000000000000001,2.1,0.581081081081081,79.66,0.26553333333333334,P00067,P00067-2026,P00067,P00067-2026,2619000.0,2.619,Minimum / Two-Way / Replacement,Efficient Role Player,30.416189385261546,87009.96677740864,9863168.465980416
2025-26,2026,jamal cain,Jamal Cain,ORL,F,7,,123.20000000000002,32.199999999999996,23.8,4.2,2.1,2.8000000000000003,4.8999999999999995,0.47876769358867605,76.85999999999999,0.25619999999999993,P00414,P00414-2026,P00414,P00414-2026,,,Salary Unavailable,Salary Unavailable,,,
2025-26,2026,jake laravia,Jake LaRavia,LAL,F,8,,114.4,26.4,16.8,6.4,4.0,6.4,11.2,0.43976545842217485,76.16,0.25386666666666663,P00398,P00398-2026,P00398,P00398-2026,6000000.0,6.0,Low-Cost Rotation Contract,Market Neutral,12.693333333333333,227272.7272727273,23634453.781512607
2025-26,2026,ariel hukporti,Ariel Hukporti,NYK,C,9,,73.8,17.099999999999998,30.599999999999998,1.8,1.8,6.3,5.3999999999999995,0.4876796714579056,75.41999999999999,0.25139999999999996,P00055,P00055-2026,P00055,P00055-2026,1955377.0,1.955377,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,38.570567210312895,114349.53216374271,7777951.471758156
2025-26,2026,josh okogie,Josh Okogie,HOU,G,6,,103.80000000000001,28.799999999999997,13.799999999999999,4.800000000000001,7.199999999999999,0.0,3.0,0.5540166204986148,71.16,0.2372,P00516,P00516-2026,P00516,P00516-2026,7750000.0,7.75,Low-Cost Rotation Contract,Market Neutral,9.181935483870967,269097.22222222225,32672849.915682968
2025-26,2026,kenrich williams,Kenrich Williams,OKC,G,11,,71.5,34.1,19.8,5.5,1.1,0.0,2.2,0.5208333333333334,67.21,0.2240333333333333,P00564,P00564-2026,P00564,P00564-2026,7163000.0,7.163,Low-Cost Rotation Contract,Market Neutral,9.382940108892921,210058.65102639297,31972920.696324956
2025-26,2026,adem bona,Adem Bona,PHI,C,10,,96.0,26.0,21.0,1.0,1.0,7.0,11.0,0.5642361111111112,65.7,0.219,P00015,P00015-2026,P00015,P00015-2026,1955377.0,1.955377,Minimum / Two-Way / Replacement,Efficient Role Player,33.59965878702675,75206.80769230769,8928662.100456621
2025-26,2026,aaron gordon,Aaron Gordon,DEN,F,3,,89.1,33.900000000000006,15.899999999999999,6.8999999999999995,0.0,0.8999999999999999,0.8999999999999999,0.49336360461054846,65.13,0.2171,P00005,P00005-2026,P00005,P00005-2026,22841455.0,22.841455,Mid-Tier Rotation Contract,High-Cost Low-Return,2.8513945368191296,673789.2330383479,105211676.6467066
2025-26,2026,jordan walsh,Jordan Walsh,BOS,G,7,,88.89999999999999,11.9,18.2,7.0,4.2,2.1,0.0,0.2745478036175711,63.14,0.21046666666666666,P00507,P00507-2026,P00507,P00507-2026,2221677.0,2.221677,Minimum / Two-Way / Replacement,Efficient Role Player,28.419972840336374,186695.54621848738,10555956.604371238
2025-26,2026,shaedon sharpe,Shaedon Sharpe,POR,G,5,,67.0,36.0,8.0,3.0,2.0,2.0,0.0,0.4797441364605543,62.1,0.20700000000000002,P00852,P00852-2026,P00852,P00852-2026,8399983.0,8.399983,Low-Cost Rotation Contract,Market Neutral,7.392872104622116,233332.86111111112,40579628.01932367
2025-26,2026,keon ellis,Keon Ellis,CLE,G,12,,88.80000000000001,19.200000000000003,14.399999999999999,3.5999999999999996,7.199999999999999,1.2000000000000002,6.0,0.5420054200542005,61.08,0.2036,P00567,P00567-2026,P00567,P00567-2026,2301587.0,2.301587,Minimum / Two-Way / Replacement,Efficient Role Player,26.538210373972394,119874.32291666664,11304454.813359529
2025-26,2026,dominick barlow,Dominick Barlow,PHI,F,9,,96.3,26.099999999999998,15.299999999999999,0.9,1.8,3.6,1.8,0.6438721136767318,60.209999999999994,0.2007,P00258,P00258-2026,P00258,P00258-2026,3415000.0,3.415,Minimum / Two-Way / Replacement,Efficient Role Player,17.63103953147877,130842.91187739465,17015445.939212758
2025-26,2026,jarred vanderbilt,Jarred Vanderbilt,LAL,F,7,,74.89999999999999,20.3,23.8,2.1,2.1,0.0,0.7000000000000001,0.44261294261294265,57.61,0.19203333333333333,P00432,P00432-2026,P00432,P00432-2026,11571429.0,11.571429,Low-Cost Rotation Contract,Market Neutral,4.9786417909145015,570021.1330049261,60257398.02117688
2025-26,2026,luka garza,Luka Garza,BOS,C,7,,58.800000000000004,30.800000000000004,11.9,6.3,0.0,0.7000000000000001,0.7000000000000001,0.6501182033096927,55.93,0.18643333333333334,P00634,P00634-2026,P00634,P00634-2026,2461463.0,2.461463,Minimum / Two-Way / Replacement,Efficient Role Player,22.722259079254897,79917.62987012987,13202912.569283033
2025-26,2026,justin edwards,Justin Edwards,PHI,F,9,,108.89999999999999,29.7,19.8,3.6,0.0,0.9,6.3,0.4175101214574899,55.260000000000005,0.18420000000000003,P00530,P00530-2026,P00530,P00530-2026,2048494.0,2.048494,Minimum / Two-Way / Replacement,Efficient Role Player,26.975914989255525,68972.86195286196,11121031.48751357
2025-26,2026,tyler kolek,Tyler Kolek,NYK,G,8,,52.8,28.0,6.4,12.0,0.0,0.8,3.2,0.5414603960396039,52.879999999999995,0.17626666666666665,P00941,P00941-2026,P00941,P00941-2026,2191897.0,2.191897,Minimum / Two-Way / Replacement,Market Neutral,24.125221212493102,78282.03571428571,12435119.137670197
2025-26,2026,tristan da silva,Tristan da Silva,ORL,F,7,,107.10000000000001,28.699999999999996,20.3,0.7000000000000001,0.7000000000000001,0.0,4.8999999999999995,0.4697525206232814,51.309999999999995,0.17103333333333332,P00931,P00931-2026,P00931,P00931-2026,3809520.0,3.80952,Minimum / Two-Way / Replacement,Efficient Role Player,13.468888468888467,132735.88850174219,22273552.913662057
2025-26,2026,jordan mclaughlin,Jordan McLaughlin,SAS,G,10,,46.0,19.0,8.0,10.0,2.0,0.0,2.0,0.7996632996632996,47.6,0.15866666666666668,P00502,P00502-2026,P00502,P00502-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,20.729233532235266,120856.52631578948,14472315.126050418
2025-26,2026,kyle anderson,Kyle Anderson,MIN,F,8,,60.8,15.2,7.2,15.2,2.4,0.0,6.4,0.37401574803149606,47.440000000000005,0.15813333333333335,P00599,P00599-2026,P00599,P00599-2026,567470.0,0.56747,Minimum / Two-Way / Replacement,Efficient Role Player,83.59913299381465,37333.55263157895,3588553.9629005054
2025-26,2026,gabe vincent,Gabe Vincent,ATL,G,6,,93.0,25.799999999999997,3.0,7.199999999999999,1.7999999999999998,1.2000000000000002,3.0,0.5306021717670285,46.199999999999996,0.154,P00309,P00309-2026,P00309,P00309-2026,11500000.0,11.5,Low-Cost Rotation Contract,Market Neutral,4.017391304347826,445736.4341085272,74675324.67532468
2025-26,2026,kelly olynyk,Kelly Olynyk,SAS,F,9,,35.1,25.2,7.2,2.6999999999999997,3.6,0.0,3.6,0.682261208576998,45.089999999999996,0.1503,P00557,P00557-2026,P00557,P00557-2026,13445122.0,13.445122,Mid-Tier Rotation Contract,Insufficient Minutes / Context,3.3536326408938497,533536.5873015873,89455236.19427812
2025-26,2026,ronald holland ii,Ronald Holland II,DET,F,9,,57.6,12.6,14.4,0.9,3.6,1.8,2.6999999999999997,0.4206730769230769,44.73,0.14909999999999998,P00823,P00823-2026,P00823,P00823-2026,8657280.0,8.65728,Low-Cost Rotation Contract,Market Neutral,5.1667498336660005,687085.7142857143,58063581.48893361
2025-26,2026,marcus sasser,Marcus Sasser,DET,G,6,,61.199999999999996,27.0,4.800000000000001,3.0,3.0,0.0,1.7999999999999998,0.5921052631578948,44.46,0.1482,P00657,P00657-2026,P00657,P00657-2026,2886720.0,2.88672,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,15.401563019620886,106915.55555555556,19478542.510121457
2025-26,2026,tony bradley,Tony Bradley,ATL,C,4,,41.2,11.2,11.2,3.2,2.0,3.2,1.2,0.8433734939759034,43.839999999999996,0.1461333333333333,P00904,P00904-2026,P00904,P00904-2026,,,Salary Unavailable,Salary Unavailable,,,
2025-26,2026,jamison battle,Jamison Battle,TOR,F,6,,70.80000000000001,28.799999999999997,10.8,1.2000000000000002,0.0,0.0,1.2000000000000002,0.7499999999999998,42.35999999999999,0.14119999999999996,P00424,P00424-2026,P00424,P00424-2026,1955377.0,1.955377,Minimum / Two-Way / Replacement,Market Neutral,21.66334164716062,67895.03472222223,13848279.0368272
2025-26,2026,matisse thybulle,Matisse Thybulle,POR,G,4,,53.2,7.2,8.0,4.0,3.2,3.2,0.0,0.24193548387096772,42.00000000000001,0.14,P00672,P00672-2026,P00672,P00672-2026,11550000.0,11.55,Low-Cost Rotation Contract,Insufficient Minutes / Context,3.6363636363636367,1604166.6666666665,82499999.99999999
2025-26,2026,dalen terry,Dalen Terry,PHI,F,7,,39.199999999999996,13.299999999999999,4.2,7.0,4.8999999999999995,0.0,2.1,0.405982905982906,41.44,0.13813333333333333,P00189,P00189-2026,P00189,P00189-2026,,,Salary Unavailable,Salary Unavailable,,,
2025-26,2026,thomas bryant,Thomas Bryant,CLE,C,9,,41.4,17.099999999999998,10.799999999999999,1.8,1.8,0.9,1.8,0.390625,39.06,0.1302,P00894,P00894-2026,P00894,P00894-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Market Neutral,17.010165163216588,134285.0292397661,17636513.056835636
2025-26,2026,joan beringer,Joan Beringer,MIN,F,5,,23.0,16.0,11.0,0.0,2.0,2.0,3.0,0.6389776357827476,38.2,0.12733333333333335,P00474,P00474-2026,P00474,P00474-2026,4201080.0,4.20108,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,9.092899920972703,262567.5,32992774.869109944
2025-26,2026,aaron wiggins,Aaron Wiggins,OKC,G,13,,75.39999999999999,19.5,5.2,5.2,1.3,1.3,3.9,0.39473684210526316,37.440000000000005,0.12480000000000002,P00009,P00009-2026,P00009,P00009-2026,10102802.0,10.102802,Low-Cost Rotation Contract,Market Neutral,3.7059025802940613,518092.41025641025,80951939.10256408
2025-26,2026,pacome dadiet,Pacome Dadiet,NYK,F,7,,39.9,20.3,7.0,2.8000000000000003,2.1,0.0,2.1,0.596217105263158,37.1,0.12366666666666667,P00766,P00766-2026,P00766,P00766-2026,2847600.0,2.8476,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,13.028515240904623,140275.8620689655,23026415.09433962
2025-26,2026,grayson allen,Grayson Allen,PHO,G,2,,38.0,19.0,4.0,4.0,0.0,2.0,0.0,0.6436314363143631,35.8,0.11933333333333332,P00331,P00331-2026,P00331,P00331-2026,16875000.0,16.875,Mid-Tier Rotation Contract,High-Cost Low-Return,2.1214814814814815,888157.8947368421,141410614.5251397
2025-26,2026,trendon watford,Trendon Watford,PHI,F,7,,39.9,20.3,2.8000000000000003,2.8000000000000003,2.8000000000000003,0.0,2.1,0.6957773512476008,34.16,0.11386666666666666,P00915,P00915-2026,P00915,P00915-2026,2461463.0,2.461463,Minimum / Two-Way / Replacement,Market Neutral,13.877925445151925,121254.33497536945,21617063.81733021
2025-26,2026,kevin durant,Kevin Durant,HOU,F,1,,41.0,23.0,6.0,4.0,1.0,1.0,9.0,0.7205513784461153,33.2,0.11066666666666668,P00572,P00572-2026,P00572,P00572-2026,54708609.0,54.708609,Max / Supermax-Level,Expensive but Worth It,0.6068514737781032,2378635.1739130435,494354900.6024096
2025-26,2026,jeremy sochan,Jeremy Sochan,NYK,F,7,,25.900000000000002,20.3,4.8999999999999995,2.1,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.812780269058296,32.83,0.10943333333333333,P00467,P00467-2026,P00467,P00467-2026,778622.0,0.778622,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,42.16423373601054,38355.76354679803,7115035.028936949
2025-26,2026,corey kispert,Corey Kispert,ATL,F,5,,54.0,11.0,8.0,6.0,2.0,0.0,3.0,0.2358490566037736,32.6,0.10866666666666668,P00172,P00172-2026,P00172,P00172-2026,13975000.0,13.975,Mid-Tier Rotation Contract,Market Neutral,2.332737030411449,1270454.5454545454,128604294.47852759
2025-26,2026,mouhamed gueye,Mouhamed Gueye,ATL,F,6,,49.800000000000004,10.2,10.2,4.199999999999999,1.2000000000000002,0.0,1.2000000000000002,0.3495065789473684,31.139999999999997,0.10379999999999999,P00710,P00710-2026,P00710,P00710-2026,2221677.0,2.221677,Minimum / Two-Way / Replacement,Efficient Role Player,14.016438933292282,217811.4705882353,21403439.306358382
2025-26,2026,jaylen clark,Jaylen Clark,MIN,G,6,,57.0,10.2,7.199999999999999,3.0,1.2000000000000002,1.2000000000000002,0.0,0.398686679174484,30.54,0.1018,P00448,P00448-2026,P00448,P00448-2026,2191897.0,2.191897,Minimum / Two-Way / Replacement,Market Neutral,13.933136456685693,214891.86274509804,21531404.715127703
2025-26,2026,lindy waters iii,Lindy Waters III,SAS,F,9,,34.199999999999996,15.299999999999999,6.3,3.6,0.9,0.0,0.9,0.6071428571428571,30.06,0.1002,P00626,P00626-2026,P00626,P00626-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,13.09077226846622,150083.26797385621,22916906.187624753
2025-26,2026,sidy cissoko,Sidy Cissoko,POR,G,4,,26.0,11.2,5.2,1.2,4.0,0.0,1.2,0.5319148936170213,30.04,0.10013333333333332,P00858,P00858-2026,P00858,P00858-2026,688243.0,0.688243,Minimum / Two-Way / Replacement,Efficient Role Player,43.64737454649011,61450.26785714286,6873265.645805594
2025-26,2026,aaron holiday,Aaron Holiday,HOU,G,6,,67.19999999999999,16.200000000000003,1.7999999999999998,3.0,1.7999999999999998,1.2000000000000002,3.0,0.36486486486486486,28.860000000000003,0.09620000000000001,P00007,P00007-2026,P00007,P00007-2026,,,Salary Unavailable,Salary Unavailable,,,
2025-26,2026,mohamed diawara,Mohamed Diawara,NYK,F,6,,43.2,7.199999999999999,9.0,6.0,1.2000000000000002,0.0,3.0,0.27272727272727265,27.6,0.092,P00702,P00702-2026,P00702,P00702-2026,1272870.0,1.27287,Minimum / Two-Way / Replacement,Efficient Role Player,21.683282660444508,176787.50000000003,13835543.47826087
2025-26,2026,ron harper jr,Ron Harper Jr.,BOS,G,6,,25.200000000000003,10.8,4.199999999999999,1.2000000000000002,3.0,0.0,0.0,0.6000000000000001,26.64,0.0888,P00822,P00822-2026,P00822,P00822-2026,,,Salary Unavailable,Salary Unavailable,,,
2025-26,2026,kevin huerter,Kevin Huerter,DET,G,5,,46.0,6.0,5.0,7.0,2.0,0.0,2.0,0.42857142857142855,26.5,0.08833333333333333,P00573,P00573-2026,P00573,P00573-2026,17991071.0,17.991071,Mid-Tier Rotation Contract,High-Cost Low-Return,1.4729528886857262,2998511.8333333335,203672501.88679245
2025-26,2026,a j lawson,A.J. Lawson,TOR,G,7,,51.1,11.9,2.8000000000000003,4.2,0.0,2.1,2.1,0.3495065789473685,25.76,0.08586666666666667,P00001,P00001-2026,P00001,P00001-2026,2270735.0,2.270735,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,11.344344452346927,190818.06722689074,26444895.1863354
2025-26,2026,nick smith jr,Nick Smith Jr.,LAL,G,6,,18.0,16.200000000000003,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.5550986842105264,25.44000000000001,0.08480000000000003,P00731,P00731-2026,P00731,P00731-2026,,,Salary Unavailable,Salary Unavailable,,,
2025-26,2026,bronny james,Bronny James,LAL,G,8,,42.4,12.0,3.2,7.2,0.8,0.0,4.0,0.5769230769230769,25.04,0.08346666666666666,P00100,P00100-2026,P00100,P00100-2026,1955377.0,1.955377,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,12.805714703609585,162948.08333333334,23427040.73482428
2025-26,2026,jae sean tate,Jae'Sean Tate,HOU,F,5,,30.0,10.0,10.0,0.0,1.0,0.0,0.0,0.39556962025316456,25.0,0.08333333333333333,P00392,P00392-2026,P00392,P00392-2026,2296274.0,2.296274,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,10.887202485417681,229627.4,27555288.0
2025-26,2026,dorian finney smith,Dorian Finney-Smith,HOU,F,4,,49.2,8.0,8.0,1.2,1.2,1.2,2.0,0.26881720430107525,24.6,0.082,P00263,P00263-2026,P00263,P00263-2026,12700000.0,12.7,Mid-Tier Rotation Contract,Market Neutral,1.9370078740157481,1587500.0,154878048.7804878
2025-26,2026,tyus jones,Tyus Jones,DEN,G,3,,30.0,9.0,0.0,5.1,2.0999999999999996,0.0,0.0,0.4986702127659574,22.949999999999996,0.07649999999999998,P00950,P00950-2026,P00950,P00950-2026,514682.0,0.514682,Minimum / Two-Way / Replacement,Efficient Role Player,44.59064043428757,57186.88888888889,6727869.281045753
2025-26,2026,jonas valanciunas,Jonas Valanciunas,DEN,C,4,,25.2,11.2,9.2,1.2,0.0,1.2,5.2,0.693069306930693,22.44,0.0748,P00492,P00492-2026,P00492,P00492-2026,10395000.0,10.395,Low-Cost Rotation Contract,Market Neutral,2.158730158730159,928125.0000000001,138970588.2352941
2025-26,2026,zaccharie risacher,Zaccharie Risacher,ATL,F,3,,23.1,11.100000000000001,9.0,0.0,0.0,0.0,0.0,0.39361702127659576,21.9,0.073,P00990,P00990-2026,P00990,P00990-2026,13197720.0,13.19772,Mid-Tier Rotation Contract,Market Neutral,1.6593775288458914,1188983.7837837837,180790684.93150687
2025-26,2026,adou thiero,Adou Thiero,LAL,F,6,,34.2,9.0,12.0,1.2000000000000002,0.0,0.0,4.199999999999999,0.5208333333333333,21.0,0.07,P00017,P00017-2026,P00017,P00017-2026,1272870.0,1.27287,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,16.498149850338212,141430.0,18183857.14285714
2025-26,2026,dalton knecht,Dalton Knecht,LAL,F,5,,18.0,10.0,6.0,3.0,0.0,0.0,1.0,0.563063063063063,20.7,0.06899999999999999,P00190,P00190-2026,P00190,P00190-2026,4010160.0,4.01016,Minimum / Two-Way / Replacement,Market Neutral,5.161888802441798,401016.0,58118260.869565226
2025-26,2026,mason plumlee,Mason Plumlee,SAS,C,6,,18.0,4.199999999999999,4.199999999999999,1.7999999999999998,0.0,3.0,1.2000000000000002,0.6999999999999998,19.74,0.0658,P00670,P00670-2026,P00670,P00670-2026,593864.0,0.593864,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,33.23993372219902,141396.1904761905,9025288.753799392
2025-26,2026,nae qwan tomlin,Nae'Qwan Tomlin,CLE,F,7,,18.900000000000002,9.1,4.8999999999999995,2.1,0.7000000000000001,0.0,0.7000000000000001,0.6298449612403101,19.53,0.0651,P00718,P00718-2026,P00718,P00718-2026,718150.0,0.71815,Minimum / Two-Way / Replacement,Efficient Role Player,27.194875722342132,78917.58241758242,11031490.015360983
2025-26,2026,rasheer fleming,Rasheer Fleming,PHO,F,4,,18.0,9.2,1.2,0.0,2.0,1.2,1.2,0.8846153846153845,19.040000000000003,0.06346666666666667,P00798,P00798-2026,P00798,P00798-2026,1272870.0,1.27287,Minimum / Two-Way / Replacement,Efficient Role Player,14.958322530973316,138355.4347826087,20055724.789915964
